location_id,location_name,date,session,wind_speed_kn,gust_kn,wind_direction_deg,month,year
LOC03,Tarifa,2024-01-13,afternoon,23.0,31.2,270,1,2024
LOC03,Tarifa,2024-01-13,morning,10.7,12.5,90,1,2024
LOC03,Tarifa,2024-01-14,afternoon,17.1,,315,1,2024
LOC03,Tarifa,2024-01-14,morning,6.6,7.8,90,1,2024
LOC03,Tarifa,2024-01-15,afternoon,,31.3,135,1,2024
LOC03,Tarifa,2024-01-15,morning,8.4,10.2,225,1,2024
LOC03,Tarifa,2024-01-16,afternoon,9.0,15.0,225,1,2024
LOC03,Tarifa,2024-01-16,morning,,3.8,180,1,2024
LOC03,Tarifa,2024-01-17,afternoon,20.3,28.1,315,1,2024
LOC03,Tarifa,2024-01-17,morning,5.0,,0,1,2024
LOC03,Tarifa,2024-01-18,afternoon,21.2,29.0,270,1,2024
LOC03,Tarifa,2024-01-18,morning,8.7,10.5,90,1,2024
LOC03,Tarifa,2024-01-19,afternoon,27.0,31.8,315,1,2024
LOC03,Tarifa,2024-01-19,morning,7.2,7.9,90,1,2024
LOC03,Tarifa,2024-01-20,afternoon,15.9,19.1,225,1,2024
LOC03,Tarifa,2024-01-20,morning,,1.9,0,1,2024
LOC03,Tarifa,2024-01-21,afternoon,11.8,15.5,0,1,2024
LOC03,Tarifa,2024-01-21,morning,5.0,10.3,90,1,2024
LOC03,Tarifa,2024-01-22,afternoon,28.3,33.6,45,1,2024
LOC03,Tarifa,2024-01-22,morning,7.3,9.0,315,1,2024
LOC03,Tarifa,2024-01-23,afternoon,21.2,29.7,45,1,2024
LOC03,Tarifa,2024-01-23,morning,8.1,9.4,0,1,2024
LOC03,Tarifa,2024-01-24,afternoon,16.9,23.1,315,1,2024
LOC03,Tarifa,2024-01-24,morning,,4.1,0,1,2024
LOC03,Tarifa,2024-01-25,afternoon,17.0,23.3,90,1,2024
LOC03,Tarifa,2024-01-25,morning,,7.5,135,1,2024
LOC03,Tarifa,2024-01-26,afternoon,22.8,29.9,45,1,2024
LOC03,Tarifa,2024-01-26,morning,13.0,17.4,270,1,2024
LOC03,Tarifa,2024-01-27,afternoon,22.0,24.1,0,1,2024
LOC03,Tarifa,2024-01-27,morning,,4.1,45,1,2024
LOC03,Tarifa,2024-01-28,afternoon,25.7,33.8,315,1,2024
LOC03,Tarifa,2024-01-28,morning,10.0,12.1,180,1,2024
LOC03,Tarifa,2024-01-29,afternoon,14.9,17.1,0,1,2024
LOC03,Tarifa,2024-01-29,morning,14.3,19.4,270,1,2024
LOC03,Tarifa,2024-01-30,afternoon,13.7,15.9,135,1,2024
LOC03,Tarifa,2024-01-30,morning,,5.7,180,1,2024
LOC03,Tarifa,2024-01-31,afternoon,22.0,26.0,0,1,2024
LOC03,Tarifa,2024-01-31,morning,7.1,9.6,225,1,2024
LOC03,Tarifa,2024-02-01,afternoon,19.6,26.3,0,2,2024
LOC03,Tarifa,2024-02-01,morning,8.2,10.4,315,2,2024
LOC03,Tarifa,2024-02-02,afternoon,20.8,24.8,270,2,2024
LOC03,Tarifa,2024-02-02,morning,6.6,9.0,90,2,2024
LOC03,Tarifa,2024-02-03,afternoon,23.9,33.3,135,2,2024
LOC03,Tarifa,2024-02-03,morning,,5.4,270,2,2024
LOC03,Tarifa,2024-02-04,afternoon,20.9,26.0,180,2,2024
LOC03,Tarifa,2024-02-04,morning,,0.8,90,2,2024
LOC03,Tarifa,2024-02-05,morning,16.1,21.1,90,2,2024
LOC03,Tarifa,2024-02-06,afternoon,20.0,22.2,0,2,2024
LOC03,Tarifa,2024-02-06,morning,7.2,8.7,225,2,2024
LOC03,Tarifa,2024-02-07,afternoon,26.8,34.7,180,2,2024
LOC03,Tarifa,2024-02-07,morning,7.3,9.4,315,2,2024
LOC03,Tarifa,2024-02-08,afternoon,27.6,33.4,270,2,2024
LOC03,Tarifa,2024-02-08,morning,,0.0,315,2,2024
LOC03,Tarifa,2024-02-09,afternoon,18.7,26.0,90,2,2024
LOC03,Tarifa,2024-02-09,morning,,2.7,270,2,2024
LOC03,Tarifa,2024-02-10,afternoon,22.0,30.6,45,2,2024
LOC03,Tarifa,2024-02-11,afternoon,22.4,28.5,135,2,2024
LOC03,Tarifa,2024-02-11,morning,,1.9,90,2,2024
LOC03,Tarifa,2024-02-12,afternoon,9.0,,90,2,2024
LOC03,Tarifa,2024-02-12,morning,16.1,18.1,180,2,2024
LOC03,Tarifa,2024-02-13,afternoon,16.7,22.1,0,2,2024
LOC03,Tarifa,2024-02-13,morning,8.8,10.2,270,2,2024
LOC03,Tarifa,2024-02-14,afternoon,20.1,27.7,0,2,2024
LOC03,Tarifa,2024-02-14,morning,5.0,11.1,90,2,2024
LOC03,Tarifa,2024-02-15,afternoon,22.4,24.7,0,2,2024
LOC03,Tarifa,2024-02-15,morning,5.4,7.3,270,2,2024
LOC03,Tarifa,2024-02-16,afternoon,19.0,22.5,180,2,2024
LOC03,Tarifa,2024-02-16,morning,15.2,20.6,90,2,2024
LOC03,Tarifa,2024-02-17,afternoon,9.0,16.8,225,2,2024
LOC03,Tarifa,2024-02-17,morning,10.9,12.9,225,2,2024
LOC03,Tarifa,2024-02-18,afternoon,22.0,,45,2,2024
LOC03,Tarifa,2024-02-18,morning,,4.8,180,2,2024
LOC03,Tarifa,2024-02-19,afternoon,21.8,29.0,45,2,2024
LOC03,Tarifa,2024-02-19,morning,13.9,18.2,180,2,2024
LOC03,Tarifa,2024-02-20,afternoon,20.0,,90,2,2024
LOC03,Tarifa,2024-02-20,morning,6.7,8.3,180,2,2024
LOC03,Tarifa,2024-02-21,afternoon,22.0,26.5,180,2,2024
LOC03,Tarifa,2024-02-21,morning,,4.2,0,2,2024
LOC03,Tarifa,2024-02-22,afternoon,17.7,20.6,180,2,2024
LOC03,Tarifa,2024-02-22,morning,11.5,14.3,135,2,2024
LOC03,Tarifa,2024-02-23,afternoon,22.0,24.3,315,2,2024
LOC03,Tarifa,2024-02-23,morning,,6.9,270,2,2024
LOC03,Tarifa,2024-02-24,afternoon,19.7,,90,2,2024
LOC03,Tarifa,2024-02-24,morning,6.3,7.9,45,2,2024
LOC03,Tarifa,2024-02-25,afternoon,,23.2,135,2,2024
LOC03,Tarifa,2024-02-25,morning,16.4,19.5,0,2,2024
LOC03,Tarifa,2024-02-26,afternoon,13.0,20.5,270,2,2024
LOC03,Tarifa,2024-02-26,morning,,8.9,0,2,2024
LOC03,Tarifa,2024-02-27,afternoon,19.1,24.3,135,2,2024
LOC03,Tarifa,2024-02-27,morning,11.0,13.2,270,2,2024
LOC03,Tarifa,2024-02-28,afternoon,27.0,,90,2,2024
LOC03,Tarifa,2024-02-28,morning,5.4,6.0,270,2,2024
LOC03,Tarifa,2024-02-29,afternoon,17.0,19.7,315,2,2024
LOC03,Tarifa,2024-02-29,morning,9.0,15.2,315,2,2024
LOC03,Tarifa,2024-03-01,afternoon,17.5,19.7,180,3,2024
LOC03,Tarifa,2024-03-01,morning,11.0,12.3,270,3,2024
LOC03,Tarifa,2024-03-02,morning,5.3,6.1,180,3,2024
LOC03,Tarifa,2024-03-03,afternoon,24.5,29.7,0,3,2024
LOC03,Tarifa,2024-03-03,morning,,0.1,270,3,2024
LOC03,Tarifa,2024-03-04,afternoon,23.7,29.4,270,3,2024
LOC03,Tarifa,2024-03-04,morning,,4.3,135,3,2024
LOC03,Tarifa,2024-03-05,afternoon,15.2,20.7,180,3,2024
LOC03,Tarifa,2024-03-05,morning,8.1,11.1,225,3,2024
LOC03,Tarifa,2024-03-06,afternoon,23.4,26.0,180,3,2024
LOC03,Tarifa,2024-03-06,morning,,7.0,225,3,2024
LOC03,Tarifa,2024-03-07,afternoon,22.9,,225,3,2024
LOC03,Tarifa,2024-03-08,afternoon,18.4,25.6,225,3,2024
LOC03,Tarifa,2024-03-08,morning,13.0,20.6,90,3,2024
LOC03,Tarifa,2024-03-09,morning,14.5,17.0,0,3,2024
LOC03,Tarifa,2024-03-10,afternoon,13.2,17.3,90,3,2024
LOC03,Tarifa,2024-03-10,morning,,6.0,315,3,2024
LOC03,Tarifa,2024-03-11,afternoon,27.0,30.1,45,3,2024
LOC03,Tarifa,2024-03-11,morning,7.2,8.5,225,3,2024
LOC03,Tarifa,2024-03-12,afternoon,27.0,38.4,0,3,2024
LOC03,Tarifa,2024-03-12,morning,10.5,12.0,45,3,2024
LOC03,Tarifa,2024-03-13,afternoon,19.9,,90,3,2024
LOC03,Tarifa,2024-03-13,morning,,2.7,45,3,2024
LOC03,Tarifa,2024-03-14,afternoon,21.8,30.2,0,3,2024
LOC03,Tarifa,2024-03-14,morning,,3.8,180,3,2024
LOC03,Tarifa,2024-03-15,afternoon,17.9,23.0,270,3,2024
LOC03,Tarifa,2024-03-15,morning,9.0,,0,3,2024
LOC03,Tarifa,2024-03-16,afternoon,21.0,26.9,315,3,2024
LOC03,Tarifa,2024-03-16,morning,,0.0,135,3,2024
LOC03,Tarifa,2024-03-17,afternoon,22.0,,45,3,2024
LOC03,Tarifa,2024-03-17,morning,9.7,12.2,0,3,2024
LOC03,Tarifa,2024-03-18,afternoon,14.6,,180,3,2024
LOC03,Tarifa,2024-03-18,morning,12.9,17.8,315,3,2024
LOC03,Tarifa,2024-03-19,afternoon,20.0,,180,3,2024
LOC03,Tarifa,2024-03-19,morning,8.0,,90,3,2024
LOC03,Tarifa,2024-03-20,afternoon,26.0,29.6,270,3,2024
LOC03,Tarifa,2024-03-20,morning,10.7,,90,3,2024
LOC03,Tarifa,2024-03-21,afternoon,21.6,24.4,270,3,2024
LOC03,Tarifa,2024-03-21,morning,,1.2,90,3,2024
LOC03,Tarifa,2024-03-22,afternoon,19.6,25.4,315,3,2024
LOC03,Tarifa,2024-03-22,morning,6.0,7.0,180,3,2024
LOC03,Tarifa,2024-03-23,afternoon,17.6,23.8,225,3,2024
LOC03,Tarifa,2024-03-23,morning,9.3,,90,3,2024
LOC03,Tarifa,2024-03-24,afternoon,,25.3,180,3,2024
LOC03,Tarifa,2024-03-24,morning,8.0,8.9,315,3,2024
LOC03,Tarifa,2024-03-25,afternoon,20.2,,45,3,2024
LOC03,Tarifa,2024-03-25,morning,5.3,6.3,135,3,2024
LOC03,Tarifa,2024-03-26,afternoon,,16.2,180,3,2024
LOC03,Tarifa,2024-03-26,morning,,4.8,315,3,2024
LOC03,Tarifa,2024-03-27,afternoon,,19.7,45,3,2024
LOC03,Tarifa,2024-03-27,morning,9.0,14.6,225,3,2024
LOC03,Tarifa,2024-03-28,afternoon,22.3,,90,3,2024
LOC03,Tarifa,2024-03-28,morning,10.7,14.1,0,3,2024
LOC03,Tarifa,2024-03-29,afternoon,16.5,19.0,0,3,2024
LOC03,Tarifa,2024-03-29,morning,,1.5,225,3,2024
LOC03,Tarifa,2024-03-30,afternoon,15.1,17.8,180,3,2024
LOC03,Tarifa,2024-03-30,morning,12.8,17.4,135,3,2024
LOC03,Tarifa,2024-03-31,afternoon,22.3,30.3,180,3,2024
LOC03,Tarifa,2024-03-31,morning,6.1,,315,3,2024
LOC03,Tarifa,2024-04-01,afternoon,17.0,,45,4,2024
LOC03,Tarifa,2024-04-01,morning,11.1,13.3,45,4,2024
LOC03,Tarifa,2024-04-02,afternoon,27.1,35.7,315,4,2024
LOC03,Tarifa,2024-04-03,afternoon,27.0,33.9,270,4,2024
LOC03,Tarifa,2024-04-03,morning,15.0,19.9,315,4,2024
LOC03,Tarifa,2024-04-04,afternoon,15.9,,45,4,2024
LOC03,Tarifa,2024-04-04,morning,8.3,,225,4,2024
LOC03,Tarifa,2024-04-05,afternoon,22.6,25.7,0,4,2024
LOC03,Tarifa,2024-04-05,morning,,,270,4,2024
LOC03,Tarifa,2024-04-06,morning,9.7,,0,4,2024
LOC03,Tarifa,2024-04-07,morning,10.6,12.4,225,4,2024
LOC03,Tarifa,2024-04-08,afternoon,22.4,25.9,135,4,2024
LOC03,Tarifa,2024-04-08,morning,12.2,,180,4,2024
LOC03,Tarifa,2024-04-09,afternoon,21.3,29.0,90,4,2024
LOC03,Tarifa,2024-04-09,morning,6.5,8.4,225,4,2024
LOC03,Tarifa,2024-04-10,afternoon,35.6,43.8,0,4,2024
LOC03,Tarifa,2024-04-11,afternoon,25.3,33.0,180,4,2024
LOC03,Tarifa,2024-04-11,morning,10.4,12.5,135,4,2024
LOC03,Tarifa,2024-04-13,afternoon,29.0,40.3,270,4,2024
LOC03,Tarifa,2024-04-13,morning,,8.0,0,4,2024
LOC03,Tarifa,2024-04-14,afternoon,22.0,,0,4,2024
LOC03,Tarifa,2024-04-14,morning,8.9,10.3,135,4,2024
LOC03,Tarifa,2024-04-15,afternoon,22.1,27.6,270,4,2024
LOC03,Tarifa,2024-04-15,morning,10.7,12.6,180,4,2024
LOC03,Tarifa,2024-04-16,afternoon,13.0,22.7,90,4,2024
LOC03,Tarifa,2024-04-16,morning,9.0,,90,4,2024
LOC03,Tarifa,2024-04-17,afternoon,,6.5,90,4,2024
LOC03,Tarifa,2024-04-17,morning,5.8,8.0,315,4,2024
LOC03,Tarifa,2024-04-18,afternoon,22.0,32.0,0,4,2024
LOC03,Tarifa,2024-04-18,morning,9.7,12.3,90,4,2024
LOC03,Tarifa,2024-04-19,afternoon,31.0,31.5,45,4,2024
LOC03,Tarifa,2024-04-19,morning,5.0,10.9,270,4,2024
LOC03,Tarifa,2024-04-20,afternoon,23.3,,270,4,2024
LOC03,Tarifa,2024-04-20,morning,5.0,11.0,90,4,2024
LOC03,Tarifa,2024-04-21,afternoon,18.1,23.9,45,4,2024
LOC03,Tarifa,2024-04-21,morning,,4.2,0,4,2024
LOC03,Tarifa,2024-04-22,afternoon,24.2,29.3,90,4,2024
LOC03,Tarifa,2024-04-22,morning,9.0,11.9,180,4,2024
LOC03,Tarifa,2024-04-23,afternoon,19.6,24.9,180,4,2024
LOC03,Tarifa,2024-04-23,morning,6.8,9.1,135,4,2024
LOC03,Tarifa,2024-04-24,afternoon,,23.2,0,4,2024
LOC03,Tarifa,2024-04-24,morning,,2.5,315,4,2024
LOC03,Tarifa,2024-04-25,afternoon,22.9,26.1,45,4,2024
LOC03,Tarifa,2024-04-25,morning,9.0,15.5,270,4,2024
LOC03,Tarifa,2024-04-26,afternoon,20.2,26.7,270,4,2024
LOC03,Tarifa,2024-04-26,morning,,12.8,225,4,2024
LOC03,Tarifa,2024-04-27,afternoon,16.7,22.9,90,4,2024
LOC03,Tarifa,2024-04-27,morning,8.0,9.2,180,4,2024
LOC03,Tarifa,2024-04-28,afternoon,22.1,26.3,270,4,2024
LOC03,Tarifa,2024-04-28,morning,10.8,,180,4,2024
LOC03,Tarifa,2024-04-29,afternoon,13.0,23.6,0,4,2024
LOC03,Tarifa,2024-04-29,morning,10.0,13.1,270,4,2024
LOC03,Tarifa,2024-04-30,afternoon,25.5,30.6,180,4,2024
LOC03,Tarifa,2024-04-30,morning,,0.0,270,4,2024
LOC03,Tarifa,2024-05-01,afternoon,19.0,21.6,90,5,2024
LOC03,Tarifa,2024-05-01,morning,,8.5,45,5,2024
LOC03,Tarifa,2024-05-02,afternoon,18.0,24.8,315,5,2024
LOC03,Tarifa,2024-05-03,afternoon,22.0,32.1,0,5,2024
LOC03,Tarifa,2024-05-03,morning,12.2,15.3,0,5,2024
LOC03,Tarifa,2024-05-04,afternoon,13.2,18.4,0,5,2024
LOC03,Tarifa,2024-05-04,morning,10.7,12.0,270,5,2024
LOC03,Tarifa,2024-05-05,afternoon,21.3,25.6,180,5,2024
LOC03,Tarifa,2024-05-05,morning,9.0,17.2,45,5,2024
LOC03,Tarifa,2024-05-06,afternoon,17.0,26.3,0,5,2024
LOC03,Tarifa,2024-05-06,morning,6.5,7.8,180,5,2024
LOC03,Tarifa,2024-05-07,afternoon,17.0,26.5,0,5,2024
LOC03,Tarifa,2024-05-07,morning,,0.7,0,5,2024
LOC03,Tarifa,2024-05-08,afternoon,13.2,16.0,315,5,2024
LOC03,Tarifa,2024-05-09,afternoon,27.0,29.0,180,5,2024
LOC03,Tarifa,2024-05-09,morning,,2.2,90,5,2024
LOC03,Tarifa,2024-05-10,afternoon,27.7,32.1,315,5,2024
LOC03,Tarifa,2024-05-10,morning,5.4,7.2,270,5,2024
LOC03,Tarifa,2024-05-11,afternoon,9.0,15.3,180,5,2024
LOC03,Tarifa,2024-05-11,morning,5.9,8.2,45,5,2024
LOC03,Tarifa,2024-05-12,afternoon,26.2,36.5,0,5,2024
LOC03,Tarifa,2024-05-12,morning,8.9,11.0,270,5,2024
LOC03,Tarifa,2024-05-13,afternoon,17.3,,315,5,2024
LOC03,Tarifa,2024-05-13,morning,7.4,10.1,180,5,2024
LOC03,Tarifa,2024-05-14,afternoon,20.0,24.2,180,5,2024
LOC03,Tarifa,2024-05-14,morning,8.0,10.8,0,5,2024
LOC03,Tarifa,2024-05-15,afternoon,22.5,29.3,270,5,2024
LOC03,Tarifa,2024-05-15,morning,8.6,,315,5,2024
LOC03,Tarifa,2024-05-16,afternoon,27.0,,0,5,2024
LOC03,Tarifa,2024-05-16,morning,12.5,14.3,45,5,2024
LOC03,Tarifa,2024-05-17,afternoon,13.4,15.8,135,5,2024
LOC03,Tarifa,2024-05-17,morning,6.6,8.2,0,5,2024
LOC03,Tarifa,2024-05-18,afternoon,22.0,,135,5,2024
LOC03,Tarifa,2024-05-18,morning,6.3,8.3,135,5,2024
LOC03,Tarifa,2024-05-19,afternoon,15.2,19.1,45,5,2024
LOC03,Tarifa,2024-05-19,morning,,4.9,225,5,2024
LOC03,Tarifa,2024-05-20,afternoon,19.8,25.6,0,5,2024
LOC03,Tarifa,2024-05-20,morning,9.4,11.2,0,5,2024
LOC03,Tarifa,2024-05-21,afternoon,13.0,20.7,0,5,2024
LOC03,Tarifa,2024-05-21,morning,5.0,10.2,270,5,2024
LOC03,Tarifa,2024-05-22,afternoon,15.4,21.2,0,5,2024
LOC03,Tarifa,2024-05-22,morning,7.2,9.5,180,5,2024
LOC03,Tarifa,2024-05-23,afternoon,27.0,32.1,225,5,2024
LOC03,Tarifa,2024-05-23,morning,11.6,13.5,270,5,2024
LOC03,Tarifa,2024-05-24,afternoon,15.4,19.5,225,5,2024
LOC03,Tarifa,2024-05-24,morning,,0.7,135,5,2024
LOC03,Tarifa,2024-05-25,afternoon,16.7,23.1,0,5,2024
LOC03,Tarifa,2024-05-25,morning,,1.1,270,5,2024
LOC03,Tarifa,2024-05-26,afternoon,,16.9,180,5,2024
LOC03,Tarifa,2024-05-26,morning,7.8,10.1,90,5,2024
LOC03,Tarifa,2024-05-27,afternoon,15.0,18.2,315,5,2024
LOC03,Tarifa,2024-05-27,morning,,3.5,45,5,2024
LOC03,Tarifa,2024-05-28,afternoon,20.3,27.0,135,5,2024
LOC03,Tarifa,2024-05-28,morning,8.8,9.7,180,5,2024
LOC03,Tarifa,2024-05-29,afternoon,20.9,,270,5,2024
LOC03,Tarifa,2024-05-29,morning,5.1,5.8,90,5,2024
LOC03,Tarifa,2024-05-30,afternoon,18.6,25.5,45,5,2024
LOC03,Tarifa,2024-05-30,morning,5.8,7.8,90,5,2024
LOC03,Tarifa,2024-05-31,afternoon,26.7,31.7,180,5,2024
LOC03,Tarifa,2024-05-31,morning,13.0,16.6,0,5,2024
LOC03,Tarifa,2024-06-01,afternoon,23.9,27.6,0,6,2024
LOC03,Tarifa,2024-06-01,morning,,3.8,270,6,2024
LOC03,Tarifa,2024-06-02,morning,8.0,10.2,225,6,2024
LOC03,Tarifa,2024-06-03,afternoon,14.3,,90,6,2024
LOC03,Tarifa,2024-06-03,morning,11.3,15.1,135,6,2024
LOC03,Tarifa,2024-06-04,afternoon,27.0,30.8,225,6,2024
LOC03,Tarifa,2024-06-04,morning,11.3,15.6,180,6,2024
LOC03,Tarifa,2024-06-05,afternoon,13.0,19.9,315,6,2024
LOC03,Tarifa,2024-06-05,morning,,,225,6,2024
LOC03,Tarifa,2024-06-06,afternoon,21.4,29.6,45,6,2024
LOC03,Tarifa,2024-06-06,morning,12.1,13.7,0,6,2024
LOC03,Tarifa,2024-06-07,afternoon,21.8,25.8,270,6,2024
LOC03,Tarifa,2024-06-07,morning,10.2,13.7,315,6,2024
LOC03,Tarifa,2024-06-08,morning,9.6,12.9,270,6,2024
LOC03,Tarifa,2024-06-09,afternoon,25.8,32.1,270,6,2024
LOC03,Tarifa,2024-06-09,morning,12.2,15.9,0,6,2024
LOC03,Tarifa,2024-06-10,afternoon,20.0,,90,6,2024
LOC03,Tarifa,2024-06-10,morning,5.0,11.2,45,6,2024
LOC03,Tarifa,2024-06-11,afternoon,19.8,26.3,45,6,2024
LOC03,Tarifa,2024-06-11,morning,7.1,8.6,0,6,2024
LOC03,Tarifa,2024-06-12,afternoon,22.0,30.5,225,6,2024
LOC03,Tarifa,2024-06-12,morning,,2.2,225,6,2024
LOC03,Tarifa,2024-06-13,afternoon,20.0,23.2,270,6,2024
LOC03,Tarifa,2024-06-13,morning,,10.7,180,6,2024
LOC03,Tarifa,2024-06-14,afternoon,19.7,25.3,90,6,2024
LOC03,Tarifa,2024-06-14,morning,5.0,13.3,315,6,2024
LOC03,Tarifa,2024-06-15,afternoon,18.3,,135,6,2024
LOC03,Tarifa,2024-06-15,morning,12.4,15.1,270,6,2024
LOC03,Tarifa,2024-06-16,afternoon,15.0,19.4,225,6,2024
LOC03,Tarifa,2024-06-16,morning,10.3,12.6,135,6,2024
LOC03,Tarifa,2024-06-17,afternoon,17.0,21.6,180,6,2024
LOC03,Tarifa,2024-06-17,morning,7.9,9.1,135,6,2024
LOC03,Tarifa,2024-06-18,afternoon,18.2,22.3,0,6,2024
LOC03,Tarifa,2024-06-18,morning,8.9,10.7,135,6,2024
LOC03,Tarifa,2024-06-19,afternoon,24.1,,315,6,2024
LOC03,Tarifa,2024-06-19,morning,7.6,9.2,45,6,2024
LOC03,Tarifa,2024-06-20,afternoon,12.0,15.8,270,6,2024
LOC03,Tarifa,2024-06-20,morning,6.3,7.4,45,6,2024
LOC03,Tarifa,2024-06-21,afternoon,26.8,36.4,270,6,2024
LOC03,Tarifa,2024-06-21,morning,13.0,20.0,180,6,2024
LOC03,Tarifa,2024-06-22,afternoon,23.4,29.3,180,6,2024
LOC03,Tarifa,2024-06-22,morning,,3.2,315,6,2024
LOC03,Tarifa,2024-06-23,afternoon,21.3,,225,6,2024
LOC03,Tarifa,2024-06-23,morning,,6.8,315,6,2024
LOC03,Tarifa,2024-06-24,afternoon,18.9,22.2,135,6,2024
LOC03,Tarifa,2024-06-24,morning,9.2,12.3,270,6,2024
LOC03,Tarifa,2024-06-25,afternoon,16.5,,315,6,2024
LOC03,Tarifa,2024-06-25,morning,,5.8,45,6,2024
LOC03,Tarifa,2024-06-26,afternoon,13.0,21.8,270,6,2024
LOC03,Tarifa,2024-06-26,morning,,4.8,0,6,2024
LOC03,Tarifa,2024-06-27,afternoon,16.4,22.4,180,6,2024
LOC03,Tarifa,2024-06-27,morning,7.7,9.1,135,6,2024
LOC03,Tarifa,2024-06-28,afternoon,27.4,37.2,45,6,2024
LOC03,Tarifa,2024-06-28,morning,10.7,14.5,315,6,2024
LOC03,Tarifa,2024-06-29,afternoon,21.2,24.1,45,6,2024
LOC03,Tarifa,2024-06-29,morning,,8.0,0,6,2024
LOC03,Tarifa,2024-06-30,afternoon,22.4,,135,6,2024
LOC03,Tarifa,2024-06-30,morning,10.0,12.4,270,6,2024
LOC03,Tarifa,2024-07-01,afternoon,23.7,27.6,225,7,2024
LOC03,Tarifa,2024-07-01,morning,8.3,9.6,180,7,2024
LOC03,Tarifa,2024-07-02,afternoon,13.8,15.2,45,7,2024
LOC03,Tarifa,2024-07-02,morning,9.9,12.5,270,7,2024
LOC03,Tarifa,2024-07-03,afternoon,24.5,27.6,225,7,2024
LOC03,Tarifa,2024-07-03,morning,11.5,14.1,225,7,2024
LOC03,Tarifa,2024-07-04,afternoon,20.2,24.6,90,7,2024
LOC03,Tarifa,2024-07-04,morning,,6.5,225,7,2024
LOC03,Tarifa,2024-07-05,morning,10.7,11.8,315,7,2024
LOC03,Tarifa,2024-07-06,afternoon,,44.4,180,7,2024
LOC03,Tarifa,2024-07-06,morning,12.3,,315,7,2024
LOC03,Tarifa,2024-07-07,afternoon,13.0,14.5,180,7,2024
LOC03,Tarifa,2024-07-07,morning,,5.9,45,7,2024
LOC03,Tarifa,2024-07-08,afternoon,23.6,,45,7,2024
LOC03,Tarifa,2024-07-08,morning,9.2,,0,7,2024
LOC03,Tarifa,2024-07-09,afternoon,27.2,35.3,45,7,2024
LOC03,Tarifa,2024-07-09,morning,7.1,9.8,315,7,2024
LOC03,Tarifa,2024-07-10,morning,8.1,10.9,180,7,2024
LOC03,Tarifa,2024-07-11,afternoon,28.6,31.7,135,7,2024
LOC03,Tarifa,2024-07-11,morning,,7.1,315,7,2024
LOC03,Tarifa,2024-07-12,morning,16.0,20.3,315,7,2024
LOC03,Tarifa,2024-07-13,afternoon,22.0,,270,7,2024
LOC03,Tarifa,2024-07-13,morning,,7.7,315,7,2024
LOC03,Tarifa,2024-07-14,afternoon,19.8,27.1,315,7,2024
LOC03,Tarifa,2024-07-14,morning,6.5,7.9,0,7,2024
LOC03,Tarifa,2024-07-15,afternoon,17.0,25.8,90,7,2024
LOC03,Tarifa,2024-07-15,morning,8.0,,180,7,2024
LOC03,Tarifa,2024-07-16,afternoon,5.0,12.3,0,7,2024
LOC03,Tarifa,2024-07-16,morning,8.1,10.2,0,7,2024
LOC03,Tarifa,2024-07-17,afternoon,13.0,,315,7,2024
LOC03,Tarifa,2024-07-17,morning,8.0,9.5,45,7,2024
LOC03,Tarifa,2024-07-18,afternoon,27.2,,270,7,2024
LOC03,Tarifa,2024-07-18,morning,6.0,7.8,225,7,2024
LOC03,Tarifa,2024-07-19,afternoon,24.1,29.5,45,7,2024
LOC03,Tarifa,2024-07-19,morning,,3.4,315,7,2024
LOC03,Tarifa,2024-07-20,afternoon,18.6,21.1,135,7,2024
LOC03,Tarifa,2024-07-20,morning,,8.4,270,7,2024
LOC03,Tarifa,2024-07-21,afternoon,22.0,27.9,225,7,2024
LOC03,Tarifa,2024-07-21,morning,11.2,,90,7,2024
LOC03,Tarifa,2024-07-22,afternoon,,31.1,45,7,2024
LOC03,Tarifa,2024-07-22,morning,5.0,12.7,225,7,2024
LOC03,Tarifa,2024-07-23,afternoon,16.9,20.9,315,7,2024
LOC03,Tarifa,2024-07-23,morning,6.6,7.4,135,7,2024
LOC03,Tarifa,2024-07-24,afternoon,13.0,20.7,45,7,2024
LOC03,Tarifa,2024-07-24,morning,,4.1,315,7,2024
LOC03,Tarifa,2024-07-25,afternoon,26.2,32.0,0,7,2024
LOC03,Tarifa,2024-07-25,morning,17.0,,315,7,2024
LOC03,Tarifa,2024-07-26,afternoon,13.4,15.7,225,7,2024
LOC03,Tarifa,2024-07-26,morning,,3.2,270,7,2024
LOC03,Tarifa,2024-07-27,afternoon,22.7,26.9,45,7,2024
LOC03,Tarifa,2024-07-27,morning,9.9,12.0,90,7,2024
LOC03,Tarifa,2024-07-28,afternoon,17.0,21.4,135,7,2024
LOC03,Tarifa,2024-07-28,morning,10.2,13.6,225,7,2024
LOC03,Tarifa,2024-07-29,afternoon,21.6,27.5,225,7,2024
LOC03,Tarifa,2024-07-29,morning,7.5,10.4,90,7,2024
LOC03,Tarifa,2024-07-30,afternoon,8.9,10.0,225,7,2024
LOC03,Tarifa,2024-07-30,morning,8.4,11.2,0,7,2024
LOC03,Tarifa,2024-07-31,afternoon,15.7,19.8,180,7,2024
LOC03,Tarifa,2024-07-31,morning,7.2,9.8,315,7,2024
LOC03,Tarifa,2024-08-01,afternoon,35.0,42.4,225,8,2024
LOC03,Tarifa,2024-08-01,morning,5.0,9.6,45,8,2024
